rcept_dt,corp_cls,corp_name,rcept_no,report_nm,flr_nm,rm
2024-08-14 9:37,기,퍼스트파이브지제오십삼차유동화전문유한회사,20240814000324 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제오십삼차유동화전문유한회사,
2024-08-14 9:37,기,여수죽림비에스피에프브이,20240814000322 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,여수죽림비에스피에프브이,공
2024-08-14 9:37,기,다다엠앤씨,20240814000321 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,다다엠앤씨,공
2024-08-14 9:37,기,삼천리열처리,20240814000320 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,삼천리열처리,공
2024-08-14 9:36,기,울산항만운영,20240814000319 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,울산항만운영,공
2024-08-14 9:36,기,굿앤파트너스,20240814000318 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,굿앤파트너스,공
2024-08-14 9:36,기,고려사일로,20240814000317 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,고려사일로,공
2024-08-14 9:36,기,산업기반신보제십이차유동화전문,20240814000316 ,반기보고서(유동화전문회사) (2024.06),산업기반신보제십이차유동화전문,
2024-08-14 9:36,기,LG스포츠,20240814000315 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,LG스포츠,공
2024-08-14 9:36,기,아시아레포파크,20240814000314 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아시아레포파크,공
2024-08-14 9:36,기,유미개발,20240814000313 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,유미개발,공
2024-08-14 9:36,유,유안타증권,20240814000312 ,증권발행실적보고서,유안타증권,
2024-08-14 9:35,기,케이제이모터라드,20240814000311 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이제이모터라드,공
2024-08-14 9:35,코,알테오젠,20240814000309 ,반기보고서 (2024.06),알테오젠,
2024-08-14 9:35,기,에스케이머티리얼즈퍼포먼스,20240814000308 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이머티리얼즈퍼포먼스,공
2024-08-14 9:35,기,오케이캐피탈,20240814000307 ,반기보고서 (2024.06),오케이캐피탈,정
2024-08-14 9:35,기,한겨레신문,20240814000306 ,반기보고서 (2024.06),한겨레신문,
2024-08-14 9:34,기,삼성웰스토리,20240814000305 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,삼성웰스토리,공
2024-08-14 9:34,기,솔라시도스마트시티,20240814000304 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,솔라시도스마트시티,공
2024-08-14 9:34,기,한국지네틱바이오팜,20240814000303 ,호가중개시스템을통한소액매출공시서류,한국지네틱바이오팜,
2024-08-14 9:34,기,엘에스메탈,20240814000302 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,엘에스메탈,공
2024-08-14 9:34,코,이수앱지스,20240814000301 ,반기보고서 (2024.06),이수앱지스,
2024-08-14 9:34,유,유안타증권,20240814000300 ,증권발행실적보고서,유안타증권,
2024-08-14 9:33,기,새만금관광레저,20240814000299 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,새만금관광레저,공
2024-08-14 9:33,유,포스코DX,20240814000298 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,포스코DX,공
2024-08-14 9:33,기,현대드림투어,20240814000297 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대드림투어,공
2024-08-14 9:33,기,디렉스폴리머,20240814000296 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,디렉스폴리머,공
2024-08-14 9:33,기,에스케이레조낙,20240814000295 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이레조낙,공
2024-08-14 9:32,코,빅텍,20240814000294 ,반기보고서 (2024.06),빅텍,
2024-08-14 9:32,기,한진인천컨테이너터미널,20240814000293 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한진인천컨테이너터미널,공
2024-08-14 9:32,기,대백저축은행,20240814000292 ,반기보고서 (2024.06),대백저축은행,정
2024-08-14 9:32,기,비에스아이시티피에프브이,20240814000291 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,비에스아이시티피에프브이,공
2024-08-14 9:32,기,고려종합국제운송,20240814000290 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,고려종합국제운송,공
2024-08-14 9:32,기,에스케이플래닛,20240814000289 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이플래닛,공
2024-08-14 9:32,코,지엘팜텍,20240814000288 ,반기보고서 (2024.06),지엘팜텍,
2024-08-14 9:32,기,흥아마린,20240814000287 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,흥아마린,공
2024-08-14 9:32,기,키움캐피탈,20240814000286 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,키움캐피탈,공
2024-08-14 9:32,기,성진테크윈,20240814000285 ,[기재정정]감사보고서 (2023.12),우덕회계법인,
2024-08-14 9:31,기,애큐온캐피탈,20240814000283 ,[기재정정]일괄신고서,애큐온캐피탈,
2024-08-14 9:31,기,씽크풀,20240814000282 ,반기보고서 (2024.06),씽크풀,
2024-08-14 9:31,기,케이티엠오에스남부,20240814000281 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이티엠오에스남부,공
2024-08-14 9:31,기,오픈핸즈,20240814000280 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,오픈핸즈,공
2024-08-14 9:31,기,한오토모빌레,20240814000279 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한오토모빌레,공
2024-08-14 9:31,코,스튜디오드래곤,20240814000277 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스튜디오드래곤,공
2024-08-14 9:31,기,케이지엑스,20240814000276 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,케이지엑스,공
2024-08-14 9:31,기,씨제이웰케어,20240814000275 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨제이웰케어,공
2024-08-14 9:30,기,키움캐피탈,20240814000274 ,[기재정정]일괄신고서,키움캐피탈,
2024-08-14 9:30,코,재영솔루텍,20240814000272 ,반기보고서 (2024.06),재영솔루텍,
2024-08-14 9:30,기,강남터미널지하쇼핑몰,20240814000271 ,반기보고서 (2024.06),강남터미널지하쇼핑몰,
2024-08-14 9:30,기,평택당진중앙부두,20240814000270 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,평택당진중앙부두,공
2024-08-14 9:30,기,보성건설,20240814000269 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,보성건설,공
2024-08-14 9:30,기,KAL호텔네트워크,20240814000268 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,KAL호텔네트워크,공
2024-08-14 9:29,기,레드건설,20240814000267 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,레드건설,공
2024-08-14 9:29,유,NH투자증권,20240814000266 ,증권발행실적보고서,NH투자증권,
2024-08-14 9:29,기,메르뱅,20240814000265 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,메르뱅,공
2024-08-14 9:29,기,영남에너지서비스,20240814000264 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,영남에너지서비스,공
2024-08-14 9:29,기,보령블루하이,20240814000263 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,보령블루하이,공
2024-08-14 9:29,기,광명문화복합단지자산관리,20240814000262 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,광명문화복합단지자산관리,공
2024-08-14 9:29,기,보문개발,20240814000261 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,보문개발,공
2024-08-14 9:28,유,코웨이,20240814000260 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코웨이,공
2024-08-14 9:28,기,하나쉬핑,20240814000258 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,하나쉬핑,공
2024-08-14 9:28,기,신양월드레저,20240814000257 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신양월드레저,공
2024-08-14 9:28,유,현대홈쇼핑,20240814000256 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,현대홈쇼핑,공
2024-08-14 9:28,기,에스케이트리켐,20240814000255 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이트리켐,공
2024-08-14 9:28,기,로지스프로프로젝트와이일반사모부동산투자회사,20240814000254 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,로지스프로프로젝트와이일반사모부동산투자회사,공
2024-08-14 9:28,기,퍼스트파이브지제오십일차유동화전문유한회사,20240814000253 ,반기보고서(유동화전문회사) (2024.06),퍼스트파이브지제오십일차유동화전문유한회사,
2024-08-14 9:28,기,라데빵스,20240814000251 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,라데빵스,공
2024-08-14 9:28,기,키움캐피탈,20240814000252 ,반기보고서 (2024.06),키움캐피탈,
2024-08-14 9:27,기,씨제이포디플렉스,20240814000250 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,씨제이포디플렉스,공
2024-08-14 9:27,유,삼성생명,20240814000249 ,동일인등출자계열회사와의상품ㆍ용역거래변경,삼성생명,공
2024-08-14 9:27,기,SK매직,20240814000248 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK매직,공
2024-08-14 9:27,기,경남도민프로축구단,20240814000247 ,반기보고서 (2024.06),경남도민프로축구단,
2024-08-14 9:27,코,티에스아이,20240814000246 ,반기보고서 (2024.06),티에스아이,
2024-08-14 9:27,유,SK텔레콤,20240814000245 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK텔레콤,공
2024-08-14 9:26,기,더파인코리아센트럴개봉,20240814000244 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,더파인코리아센트럴개봉,공
2024-08-14 9:26,기,에이이엠모빌리티,20240814000243 ,호가중개시스템을통한소액매출공시서류,에이이엠모빌리티,
2024-08-14 9:26,코,에스폴리텍,20240814000242 ,반기보고서 (2024.06),에스폴리텍,
2024-08-14 9:26,기,데이콤크로싱,20240814000241 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,데이콤크로싱,공
2024-08-14 9:26,기,슈퍼레이스,20240814000240 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,슈퍼레이스,공
2024-08-14 9:25,기,아이엠뱅크,20240814000239 ,[기재정정]일괄신고서,아이엠뱅크,
2024-08-14 9:25,기,소닉모터스,20240814000238 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,소닉모터스,공
2024-08-14 9:25,기,브이엔티지,20240814000237 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,브이엔티지,공
2024-08-14 9:25,기,텔라움,20240814000236 ,반기보고서 (2024.06),텔라움,
2024-08-14 9:25,기,토파스여행정보,20240814000234 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,토파스여행정보,공
2024-08-14 9:24,기,니트로스튜디오,20240814000233 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,니트로스튜디오,공
2024-08-14 9:24,기,스피타,20240814000232 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스피타,공
2024-08-14 9:24,기,금호리조트,20240814000231 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,금호리조트,공
2024-08-14 9:24,코,레뷰코퍼레이션,20240814000230 ,반기보고서 (2024.06),레뷰코퍼레이션,
2024-08-14 9:24,기,교보에이아이엠자산운용,20240814000229 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,교보에이아이엠자산운용,공
2024-08-14 9:22,기,아시아메트로월드투자개발,20240814000227 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아시아메트로월드투자개발,공
2024-08-14 9:22,기,데브캣,20240814000226 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,데브캣,공
2024-08-14 9:22,기,부산도시가스,20240814000225 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,부산도시가스,공
2024-08-14 9:22,기,삼성웰스토리,20240814000224 ,동일인등출자계열회사와의상품ㆍ용역거래변경,삼성웰스토리,공
2024-08-14 9:22,기,아주,20240814000223 ,반기보고서 (2024.06),아주,
2024-08-14 9:21,기,디앤오씨엠,20240814000222 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,디앤오씨엠,공
2024-08-14 9:21,기,에스케이렌터카,20240814000221 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,에스케이렌터카,공
2024-08-14 9:21,기,시큐아이,20240814000220 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,시큐아이,공
2024-08-14 9:21,기,한화토탈에너지스,20240814000219 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한화토탈에너지스,공
2024-08-14 9:20,기,세아기술투자,20240814000217 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,세아기술투자,공
2024-08-14 9:20,기,에스파워,20240814000216 ,반기보고서 (2024.06),에스파워,
